ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.9203,-10.0424,-2.7063,-7.7811,-4.1129,4.3255,0.0,0.0,0.0,1.5778,0.2663,-0.2582,23.94,11.88,29.11,35.884724,14.480403,61.43,NaN,1.91,3.790092,127.3,18 / 28,1624506,2021-05-02 13:59:00:708
-4.6588,-11.3378,-9.2877,-4.9813,-7.9973,-2.7202,0.0,0.0,0.0,0.3051,0.0706,-0.049,23.69,12.75,29.17,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1624940,2021-05-02 13:59:01:142
-4.6588,-11.3378,-9.2877,-4.9813,-7.9973,-2.7202,0.0,0.0,0.0,0.3051,0.0706,-0.049,23.69,12.75,29.17,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1624941,2021-05-02 13:59:01:143
-3.245,-7.3002,5.1775,-2.4893,-9.1314,2.5675,0.0,0.0,0.0,0.9868,0.3612,-0.1439,24.68,12.76,29.16,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,18 / 28,1625347,2021-05-02 13:59:01:549
-3.245,-7.3002,5.1775,-2.4893,-9.1314,2.5675,0.0,0.0,0.0,0.9868,0.3612,-0.1439,24.68,12.76,29.16,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,18 / 28,1625348,2021-05-02 13:59:01:550
-4.9591,-8.5463,0.4516,-5.1964,-8.3067,0.4082,0.0,0.0,0.0,-0.0582,0.1063,-0.0215,39.32,11.03,-1.62,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,18 / 28,1625760,2021-05-02 13:59:01:962
-4.9591,-8.5463,0.4516,-5.1964,-8.3067,0.4082,0.0,0.0,0.0,-0.0582,0.1063,-0.0215,39.32,11.03,-1.62,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,18 / 28,1625761,2021-05-02 13:59:01:963
-5.2346,-8.2385,0.2037,-5.3367,-8.2237,0.2459,0.0,0.0,0.0,-0.0582,0.1063,-0.0215,39.32,11.03,-1.62,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,18 / 28,1626150,2021-05-02 13:59:02:352
-5.249,-8.1823,0.1199,-5.2304,-8.2953,-0.0177,0.0,0.0,0.0,0.0101,-0.0052,0.0232,39.47,10.57,-1.76,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,18 / 28,1626589,2021-05-02 13:59:02:791
-5.3542,-8.2636,0.224,-5.116,-8.3638,0.2093,0.0,0.0,0.0,0.0185,0.0192,-0.0026,39.45,10.53,-1.84,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1627022,2021-05-02 13:59:03:224
-5.3542,-8.2636,0.224,-5.116,-8.3638,0.2093,0.0,0.0,0.0,0.0185,0.0192,-0.0026,39.45,10.53,-1.84,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1627022,2021-05-02 13:59:03:224
-5.0372,-8.3701,0.2192,-4.9955,-8.438,0.123,0.0,0.0,0.0,-0.0205,-0.0634,0.0144,39.39,10.81,-1.21,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1627456,2021-05-02 13:59:03:658
-5.0372,-8.3701,0.2192,-4.9955,-8.438,0.123,0.0,0.0,0.0,-0.0205,-0.0634,0.0144,39.39,10.81,-1.21,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1627457,2021-05-02 13:59:03:659
-5.2382,-8.2445,-0.1627,-5.0412,-8.4116,0.0483,0.0,0.0,0.0,-0.007,-0.0137,-0.0064,39.27,11.04,-1.34,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1627866,2021-05-02 13:59:04:068
-5.2382,-8.2445,-0.1627,-5.0412,-8.4116,0.0483,0.0,0.0,0.0,-0.007,-0.0137,-0.0064,39.27,11.04,-1.34,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1627867,2021-05-02 13:59:04:069
4.5993,-12.9754,-3.0631,-1.2969,-9.2747,-2.9099,0.0,0.0,0.0,-0.0244,-0.1458,0.118,38.45,11.87,3.37,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1628310,2021-05-02 13:59:04:512
4.5993,-12.9754,-3.0631,-1.2969,-9.2747,-2.9099,0.0,0.0,0.0,-0.0244,-0.1458,0.118,38.45,11.87,3.37,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1628311,2021-05-02 13:59:04:513
-7.0158,-12.8088,-1.5511,-3.7792,-8.9673,-1.2146,0.4633,-1.7654,4.646,1.2151,2.6439,2.8957,14.43,21.31,26.3,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1628669,2021-05-02 13:59:04:871
-2.8023,-9.9766,-1.9307,-4.944,-8.4692,-0.0269,1.9203,2.7297,2.1042,1.6931,1.8512,0.0119,-3.53,37.94,11.75,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,17 / 28,1629169,2021-05-02 13:59:05:371
-3.1205,-8.429,-2.5854,-3.8039,-8.9835,-0.9988,-2.9597,1.4617,-0.5121,-1.151,1.076,-0.7585,-2.67,38.66,-12.57,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,16 / 28,1629670,2021-05-02 13:59:05:872
-3.4343,-15.58,-10.9959,-3.2466,-9.0616,-1.8753,-5.3085,0.5149,-1.9906,-0.8914,-0.9703,0.4522,-2.57,39.26,-9.82,35.88472,14.480408,61.29,NaN,1.76,3.790092,127.9,16 / 28,1630170,2021-05-02 13:59:06:372
0.923,-18.1741,-4.2745,-6.5581,-6.7128,2.8461,4.5082,-1.9167,-2.3442,1.9883,0.5079,1.049,7.19,29.13,-25.33,35.88472,14.480394,60.77,NaN,2.09,3.790092,255.0,17 / 28,1630669,2021-05-02 13:59:06:871
-0.9168,-3.3544,9.2761,-2.2863,-8.8949,-3.4386,-4.3652,11.9694,12.1287,2.3928,0.463,1.9196,19.7,25.52,-24.42,35.88472,14.480394,60.77,NaN,2.09,3.790092,255.0,17 / 28,1631169,2021-05-02 13:59:07:371
-12.6598,1.0923,8.5304,-0.8667,-9.595,-1.8315,-13.8677,-30.1058,-1.9881,-2.3884,-2.5333,0.4481,21.23,20.52,-28.13,35.88472,14.480376,59.99,NaN,3.92,3.790092,271.7,18 / 28,1631669,2021-05-02 13:59:07:871
6.7107,3.2291,-6.0054,-6.3275,-6.8992,2.9215,13.5317,9.8678,-7.4903,-0.0756,0.1613,-0.1793,20.57,22.75,-24.85,35.88472,14.480376,59.99,NaN,3.92,3.790092,271.7,18 / 28,1632169,2021-05-02 13:59:08:371
-36.3326,-25.9908,0.3832,-3.4958,-9.0978,-1.0863,0.2639,1.1207,5.9026,-0.319,-4.1939,5.7389,22.24,27.06,-21.41,35.88474,14.480353,60.26,NaN,11.16,3.790092,321.6,17 / 28,1632669,2021-05-02 13:59:08:871
-11.1733,17.1568,-3.2079,-0.8702,-8.9823,-3.8381,-4.9425,16.0067,20.5396,3.1498,2.7551,3.1675,22.07,22.45,-23.12,35.88474,14.480353,60.26,NaN,11.16,3.790092,321.6,17 / 28,1633170,2021-05-02 13:59:09:372
-11.7993,1.4121,0.3102,-1.0894,-9.6622,-1.2747,-22.2123,-29.224,5.8858,-1.9445,3.899,-5.6681,22.11,19.59,-26.75,35.884777,14.480328,60.43,NaN,13.68,3.790092,330.7,18 / 28,1633668,2021-05-02 13:59:09:870
4.0917,0.2115,-8.2846,-6.5258,-6.2337,3.8372,2.7079,1.6903,-11.6591,-2.0231,1.3225,-1.5838,15.92,24.13,-25.8,35.884777,14.480328,60.43,NaN,13.68,3.790092,330.7,18 / 28,1634169,2021-05-02 13:59:10:371
-11.0785,-14.8475,-2.4108,-4.1421,-8.6997,1.8242,-20.7798,-11.6365,2.7171,0.9514,-2.264,3.9106,17.93,25.84,-25.34,35.88481,14.480302,60.84,NaN,14.87,3.790092,328.4,18 / 28,1634669,2021-05-02 13:59:10:871
-15.8106,-11.0994,24.8091,-2.0371,-9.4006,-1.9102,2.31,12.7878,9.7323,1.6084,2.3742,0.9073,19.11,22.42,-25.22,35.88481,14.480302,60.84,NaN,14.87,3.790092,328.4,18 / 28,1635169,2021-05-02 13:59:11:371
7.6229,-10.2377,21.0873,1.7561,-9.4735,-1.8276,-10.2277,-0.7536,2.9649,-5.5213,-3.744,-1.4874,25.97,24.51,-9.02,35.884846,14.480286,61.35,NaN,12.02,3.790092,338.6,18 / 28,1635669,2021-05-02 13:59:11:871
-9.8767,-18.9652,-3.6066,-5.3011,-6.9928,4.3783,12.3802,7.5211,-7.068,-0.1645,4.6624,-4.7785,31.13,24.5,4.44,35.884846,14.480286,61.35,NaN,12.02,3.790092,338.6,18 / 28,1636169,2021-05-02 13:59:12:371
3.1256,-1.9409,-1.3944,-7.7654,-5.6399,2.0151,13.6815,-20.7716,-6.7926,1.4323,-1.9723,4.0721,23.28,22.52,17.07,35.884857,14.480296,60.15,NaN,6.26,3.790092,38.0,17 / 28,1636669,2021-05-02 13:59:12:871
-10.9062,-19.5733,22.8891,-4.5674,-8.2113,-2.8077,-4.3243,-2.4992,-2.6989,0.8249,0.8401,3.8792,34.73,14.65,38.45,35.884857,14.480296,60.15,NaN,6.26,3.790092,38.0,17 / 28,1637169,2021-05-02 13:59:13:371
-10.1761,2.5205,5.2696,-2.2403,-9.3195,-2.0732,-20.1911,-30.5558,-1.9984,-1.9481,-2.1613,-0.6539,48.2,12.27,40.55,35.88486,14.480315,61.17,NaN,6.34,3.790092,95.6,16 / 28,1637668,2021-05-02 13:59:13:870
-0.0502,-1.4381,-0.4415,-7.4586,-6.0392,2.0169,15.6496,3.1681,-7.5651,-1.2713,2.5967,-2.1285,44.01,14.01,43.32,35.88486,14.480315,61.17,NaN,6.34,3.790092,95.6,16 / 28,1638169,2021-05-02 13:59:14:371
-13.2344,-16.7949,2.4458,-6.2616,-7.5368,0.3994,-9.7568,-10.2293,4.3688,2.6153,0.8007,2.5146,29.89,12.66,47.21,35.884846,14.480356,62.0,NaN,12.71,3.790092,114.1,17 / 28,1638669,2021-05-02 13:59:14:871
0.3221,15.2752,1.25,-2.5009,-9.2294,-2.1757,-22.1535,-34.5952,5.172,-1.8683,-1.7421,1.0682,37.58,14.73,40.52,35.884846,14.480356,62.0,NaN,12.71,3.790092,114.1,17 / 28,1639168,2021-05-02 13:59:15:370
-19.5763,-46.2892,-6.9153,-7.2008,-6.5097,1.3937,15.7733,3.4438,-3.4898,-3.8761,2.2284,-4.7284,33.39,13.42,44.79,35.884823,14.48039,61.27,NaN,11.99,3.790092,121.2,17 / 28,1639669,2021-05-02 13:59:15:871
-4.0029,-9.9658,-4.2972,-7.0362,-6.7268,1.1883,4.6637,-18.4677,-2.3109,0.0843,-3.0901,4.3576,25.34,12.31,46.52,35.884823,14.48039,61.27,NaN,11.99,3.790092,121.2,17 / 28,1640169,2021-05-02 13:59:16:371
-4.7091,-3.533,5.0255,-2.8551,-8.7908,-3.2773,-6.3953,9.6356,6.5579,-0.1501,-1.3341,0.8611,24.39,13.86,37.62,35.884808,14.480416,61.5,NaN,9.94,3.790092,122.3,18 / 28,1640669,2021-05-02 13:59:16:871
-28.2897,-38.2905,6.3338,-4.1907,-8.6689,-1.8596,2.106,-12.4267,-0.0017,-1.0326,-1.7931,-1.9007,25.14,15.41,35.06,35.884808,14.480416,61.5,NaN,9.94,3.790092,122.3,18 / 28,1641169,2021-05-02 13:59:17:371
10.922,4.4955,-29.222,-7.2746,-5.9882,2.7186,13.4298,3.6033,-9.712,2.7638,-0.2107,1.2877,24.16,12.16,37.08,35.88479,14.480436,61.82,NaN,10.84,3.790092,137.5,18 / 28,1641668,2021-05-02 13:59:17:870
-2.9746,-25.2138,4.6507,-4.2052,-8.6613,-1.8624,6.2936,14.7586,-0.9231,1.1249,0.6417,0.5435,26.1,16.04,36.94,35.88479,14.480436,61.82,NaN,10.84,3.790092,137.5,18 / 28,1642169,2021-05-02 13:59:18:371
-11.3635,5.7491,-2.6883,-1.405,-9.6934,-0.4851,20.3782,-7.5621,6.5536,-4.8,-4.8613,1.8939,-23.3,24.88,7.72,35.88477,14.480453,62.13,NaN,9.54,3.790092,139.2,19 / 28,1642669,2021-05-02 13:59:18:871
-12.7376,-13.52,-9.4158,0.6239,-6.9324,-6.9082,1.2569,-1.0261,7.606,-0.8883,-2.3854,1.2153,-42.92,26.71,-1.61,35.88477,14.480453,62.13,NaN,9.54,3.790092,139.2,19 / 28,1643168,2021-05-02 13:59:19:370
-3.4666,-8.345,-2.219,-3.7894,-8.0845,-4.0561,-1.6217,-0.6775,3.4778,3.4655,1.1609,1.0675,-35.67,31.24,-8.08,35.884754,14.480457,61.35,NaN,5.51,3.790092,160.7,18 / 28,1643669,2021-05-02 13:59:19:871
-2.3498,-10.3645,-0.2357,-5.6265,-8.0307,-0.1447,3.5986,-0.3185,1.0618,-0.5652,-0.9564,-0.0024,-6.98,24.86,-37.01,35.884754,14.480457,61.35,NaN,5.51,3.790092,160.7,18 / 28,1644169,2021-05-02 13:59:20:371
-4.7234,-8.3856,0.1594,-6.1108,-7.6351,-0.7305,1.0785,-0.3735,1.7977,-0.2025,0.1063,-0.0531,-5.22,25.71,-32.71,35.884743,14.48046,61.05,NaN,5.33,3.790092,157.8,19 / 28,1644670,2021-05-02 13:59:20:872
15.3524,-1.1689,4.5562,-3.3411,-8.3399,-3.9312,2.3023,5.5357,-2.2397,-1.5073,0.0486,1.6708,2.0,35.61,-9.31,35.884743,14.48046,61.05,NaN,5.33,3.790092,157.8,19 / 28,1645169,2021-05-02 13:59:21:371
-6.1167,-6.1376,-4.5221,-4.8388,-6.9512,-4.9435,-0.8664,0.9642,0.3126,0.0844,0.1955,0.1384,8.43,34.59,-7.93,35.884743,14.48046,61.05,NaN,5.33,3.790092,157.8,18 / 28,1645670,2021-05-02 13:59:21:872
-4.0101,-7.7393,-5.5851,-5.1292,-7.628,-3.4171,3.2242,-0.2339,0.8527,0.5898,-0.3729,-0.0165,11.14,32.84,-10.25,35.884743,14.48046,61.05,NaN,5.33,3.790092,157.8,18 / 28,1646169,2021-05-02 13:59:22:371
-2.3378,-6.7217,0.8285,-4.3974,-8.3207,-2.7566,2.4598,0.6242,0.2144,0.1402,0.0866,0.571,6.21,33.89,-14.73,35.884743,14.48045,61.25,NaN,0.0,3.790092,,19 / 28,1646669,2021-05-02 13:59:22:871
-1.9965,-9.3553,-4.8455,-3.204,-8.7609,-3.025,-3.8196,-3.4284,-3.3154,-0.8549,1.3972,-0.1268,1.18,33.75,-20.52,35.884743,14.48045,61.25,NaN,0.0,3.790092,,19 / 28,1647169,2021-05-02 13:59:23:371
-3.2498,-5.0545,0.1211,-6.4122,-7.3477,1.0322,1.4016,-2.3885,-3.1142,1.4888,-0.8074,0.525,0.21,33.26,-16.84,35.884743,14.48045,61.25,NaN,0.0,3.790092,,18 / 28,1647669,2021-05-02 13:59:23:871
-6.0102,-7.8075,-0.6748,-5.4077,-8.178,-0.2168,0.7158,-0.5364,0.4876,-0.7239,-0.1984,-0.368,-0.45,26.83,-27.84,35.884743,14.48045,61.25,NaN,0.0,3.790092,,18 / 28,1648169,2021-05-02 13:59:24:371
-2.9483,-5.1945,-2.4275,-3.7256,-8.3333,-3.5843,0.3618,-1.9712,-4.2681,-0.2973,0.6458,0.0718,-8.48,33.75,-11.53,35.884743,14.480461,61.76,NaN,3.53,3.790092,73.1,19 / 28,1648670,2021-05-02 13:59:24:872
-3.9778,-9.5471,-0.9263,-5.4458,-8.1499,-0.305,-0.8206,-0.4226,0.0397,1.6968,-0.7819,0.087,-4.14,29.89,-17.37,35.884743,14.480461,61.76,NaN,3.53,3.790092,73.1,19 / 28,1649169,2021-05-02 13:59:25:371
-4.0113,-9.2871,-1.5906,-5.3574,-8.2139,-0.0053,0.9055,0.3477,2.6085,-0.204,0.2167,-0.0029,-0.5,22.44,-29.89,35.884743,14.48047,61.62,NaN,2.74,3.790092,84.6,18 / 28,1649669,2021-05-02 13:59:25:871
-3.7274,-9.3494,-7.1761,-5.0815,-8.0251,-2.4384,-0.3373,0.934,4.7691,-0.7463,0.9485,-0.0557,-2.1,26.36,-23.16,35.884743,14.48047,61.62,NaN,2.74,3.790092,84.6,18 / 28,1650169,2021-05-02 13:59:26:371
-5.2466,-6.5483,-4.4372,-4.4429,-7.4713,-4.54,-0.5775,-0.7204,0.8492,-0.8746,-0.7104,0.5426,-3.82,31.27,-9.85,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,18 / 28,1650669,2021-05-02 13:59:26:871
-5.7948,-7.4198,-3.1433,-5.1525,-7.7579,-3.0721,0.5187,-0.4127,-0.4261,0.038,-0.0373,-0.062,-3.01,30.34,-12.43,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,18 / 28,1651169,2021-05-02 13:59:27:371
-5.5505,-7.4641,-3.087,-5.1605,-7.7497,-3.0791,-0.1683,0.1588,0.1727,0.0631,0.0947,0.0243,-1.32,29.21,-15.2,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1651669,2021-05-02 13:59:27:871
-5.6297,-8.0554,-3.3491,-5.2204,-7.7497,-2.9767,-0.4962,-0.1894,-0.2703,0.3749,0.4581,0.007,-1.15,29.22,-15.14,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1652169,2021-05-02 13:59:28:371
-4.4806,-8.1559,-2.8295,-5.085,-7.7956,-3.089,-0.414,0.382,-0.186,0.1268,0.3438,0.0389,-0.37,28.77,-15.96,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,16 / 28,1652669,2021-05-02 13:59:28:871
-5.7386,-8.0925,-1.5452,-3.0294,-7.8786,-4.9921,0.0728,1.7353,2.2609,1.4735,-0.7944,0.1307,1.76,30.51,-10.76,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,16 / 28,1653169,2021-05-02 13:59:29:371
-3.3505,-9.0467,-0.317,-5.3957,-8.1875,0.1454,-0.7738,0.2082,0.4087,-0.0695,-0.4305,0.1437,-0.37,28.89,-19.35,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1653669,2021-05-02 13:59:29:871
-4.4566,-9.0263,0.8716,-4.8574,-8.5082,0.4311,0.9095,-0.38,-0.6788,-0.0267,0.0447,0.1274,-1.55,25.55,-25.38,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1654169,2021-05-02 13:59:30:371
-5.7841,-7.7967,0.419,-5.1308,-8.3554,0.1809,0.5402,-0.3376,0.2867,-0.3789,-0.1507,0.0762,-1.85,26.27,-24.4,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1654669,2021-05-02 13:59:30:871
-5.3698,-7.9896,-0.4594,-5.4748,-8.1012,-0.7531,0.3882,-0.2629,0.1843,-0.3334,-0.1442,0.0597,-1.6,28.15,-21.51,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1655170,2021-05-02 13:59:31:372
-5.6034,-7.8748,-1.2592,-5.5426,-7.9942,-1.2418,0.1821,-0.0592,0.0538,0.0301,0.1191,-0.007,-1.51,30.37,-17.13,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,19 / 28,1655669,2021-05-02 13:59:31:871
-4.0101,-9.3996,-3.4376,-5.341,-8.0505,-1.6831,-0.9433,-0.1079,-0.7984,-0.1556,1.988,-0.6573,-0.71,30.74,-16.03,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,19 / 28,1656169,2021-05-02 13:59:32:371
0.114,-7.9382,-5.8798,-2.6112,-8.6418,-3.8304,2.1304,0.808,-1.9135,-0.2598,-0.0396,0.2879,-4.72,32.37,-11.74,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1656669,2021-05-02 13:59:32:871
-6.6123,-9.5865,-2.1173,-5.9321,-7.8086,-0.0839,1.9538,-2.2674,0.7337,0.735,0.0489,0.4974,-0.01,31.81,-16.21,35.884747,14.480479,62.12,NaN,2.59,3.790092,87.8,17 / 28,1657169,2021-05-02 13:59:33:371
-1.3932,3.8767,6.8067,-2.973,-7.3893,-5.7211,-1.5605,8.6423,7.3916,2.4807,1.7863,2.9539,9.05,29.6,-14.05,35.884743,14.48047,62.21,NaN,1.12,3.790092,240.5,19 / 28,1657669,2021-05-02 13:59:33:871
10.1943,16.2123,5.0483,-0.5597,-7.368,-6.4474,-68.8129,-2.0779,11.3509,1.1337,3.6342,-7.7542,14.31,27.34,-6.51,35.884743,14.48047,62.21,NaN,1.12,3.790092,240.5,19 / 28,1658169,2021-05-02 13:59:34:371
-20.9052,-4.4186,-15.5363,-0.0052,-6.2418,-7.5638,3.6972,3.0441,1.3031,1.4728,-2.4252,1.0137,-21.83,32.7,11.61,35.88474,14.480452,62.37,NaN,6.16,3.790092,256.0,19 / 28,1658669,2021-05-02 13:59:34:871
4.2688,-21.3416,-7.6035,-6.5204,-7.3214,0.2277,-2.7943,-5.1895,-8.3586,-1.0644,1.7595,-0.6843,-8.97,39.41,3.54,35.88474,14.480452,62.37,NaN,6.16,3.790092,256.0,19 / 28,1659169,2021-05-02 13:59:35:371
-6.798,-7.4833,-6.3622,-7.5608,-4.9595,-3.7957,4.6576,-2.0306,5.3315,-1.8382,-0.6425,0.7723,5.76,38.39,-10.35,35.88474,14.480452,62.37,NaN,6.16,3.790092,256.0,19 / 28,1659669,2021-05-02 13:59:35:871
-5.7984,-9.6906,-3.3778,-6.896,-6.9705,0.1686,-1.0803,-3.0432,-5.7154,-0.9059,0.7138,-0.8387,6.06,35.88,-10.52,35.88474,14.480452,62.37,NaN,6.16,3.790092,256.0,19 / 28,1660169,2021-05-02 13:59:36:371
-2.2385,-9.1962,0.041,-5.1059,-7.8914,-2.7974,-2.4107,-0.8065,3.0082,2.6175,-0.6264,0.9735,-9.66,36.34,-2.4,35.884724,14.480471,61.61,NaN,8.1,3.790092,134.0,19 / 28,1660669,2021-05-02 13:59:36:871
-14.7882,-11.8944,-0.4989,-5.9117,-7.8051,-0.5496,0.4782,-3.4641,1.1912,-1.9709,0.8341,-1.74,-0.94,34.88,-14.1,35.884724,14.480471,61.61,NaN,8.1,3.790092,134.0,19 / 28,1661169,2021-05-02 13:59:37:371
-7.8694,-9.6858,3.0622,-5.0558,-8.1836,-1.9072,2.556,-11.6302,-8.4651,1.351,0.7269,0.6092,-12.69,34.43,0.29,35.884712,14.480482,62.37,NaN,5.83,4.307808,152.1,19 / 28,1661669,2021-05-02 13:59:37:871
-3.9383,-10.6397,-1.1835,-6.6965,-6.953,1.7272,3.6203,-3.0255,-0.3447,-1.1863,1.1333,-0.2052,-4.16,36.03,-6.5,35.884712,14.480482,62.37,NaN,5.83,4.307808,152.1,19 / 28,1662169,2021-05-02 13:59:38:371
-4.6792,-1.608,1.992,-2.2918,-8.5987,-4.1208,-3.2897,5.7202,4.6559,-2.1462,-1.3831,-1.6885,-8.98,34.59,-1.74,35.88471,14.48047,61.33,NaN,4.28,3.790092,199.2,18 / 28,1662812,2021-05-02 13:59:39:014
-4.6792,-1.608,1.992,-2.2918,-8.5987,-4.1208,-3.2897,5.7202,4.6559,-2.1462,-1.3831,-1.6885,-8.98,34.59,-1.74,35.88471,14.48047,61.33,NaN,4.28,3.790092,199.2,18 / 28,1662813,2021-05-02 13:59:39:015
3.2273,-10.5452,-2.6991,-2.099,-7.3317,-6.1653,0.0,0.0,0.0,0.0023,0.0331,0.9268,-10.6,34.59,0.49,35.884705,14.480458,61.41,NaN,3.17,3.790092,213.2,19 / 28,1663281,2021-05-02 13:59:39:483
3.2273,-10.5452,-2.6991,-2.099,-7.3317,-6.1653,0.0,0.0,0.0,0.0023,0.0331,0.9268,-10.6,34.59,0.49,35.884705,14.480458,61.41,NaN,3.17,3.790092,213.2,19 / 28,1663281,2021-05-02 13:59:39:483
-3.8423,-9.7732,1.3337,-3.6134,-9.045,1.1411,0.0,0.0,0.0,-0.361,0.5501,-0.2291,-2.72,37.06,-9.25,35.884693,14.480438,61.86,NaN,6.91,3.790092,220.3,19 / 28,1663685,2021-05-02 13:59:39:887
-3.8423,-9.7732,1.3337,-3.6134,-9.045,1.1411,0.0,0.0,0.0,-0.361,0.5501,-0.2291,-2.72,37.06,-9.25,35.884693,14.480438,61.86,NaN,6.91,3.790092,220.3,19 / 28,1663685,2021-05-02 13:59:39:887
-6.2294,-8.776,1.0657,-5.2615,-8.1804,1.2524,0.0,0.0,0.0,0.5782,-0.388,0.4522,-4.73,36.72,0.1,35.88468,14.480411,62.29,NaN,4.68,3.790092,233.3,18 / 28,1664098,2021-05-02 13:59:40:300
-6.2294,-8.776,1.0657,-5.2615,-8.1804,1.2524,0.0,0.0,0.0,0.5782,-0.388,0.4522,-4.73,36.72,0.1,35.88468,14.480411,62.29,NaN,4.68,3.790092,233.3,18 / 28,1664099,2021-05-02 13:59:40:301
-5.2932,-5.6913,2.6408,-6.8788,-6.9772,0.4127,0.0,0.0,0.0,1.0563,0.1498,0.4296,-9.98,36.38,2.27,35.88468,14.480411,62.29,NaN,4.68,3.790092,233.3,18 / 28,1664484,2021-05-02 13:59:40:686
-5.2932,-5.6913,2.6408,-6.8788,-6.9772,0.4127,0.0,0.0,0.0,1.0563,0.1498,0.4296,-9.98,36.38,2.27,35.88468,14.480411,62.29,NaN,4.68,3.790092,233.3,18 / 28,1664484,2021-05-02 13:59:40:686
-5.2932,-5.6913,2.6408,-6.8788,-6.9772,0.4127,0.0,0.0,0.0,1.0563,0.1498,0.4296,-9.98,36.38,2.27,35.88467,14.480394,62.57,NaN,6.08,3.790092,236.7,18 / 28,1664921,2021-05-02 13:59:41:123
-4.3451,-11.2361,-0.8498,-0.7434,-9.7001,-1.2354,0.0,0.0,0.0,0.288,-0.6463,0.636,-12.09,31.48,14.97,35.88467,14.480394,62.57,NaN,6.08,3.790092,236.7,18 / 28,1665316,2021-05-02 13:59:41:518
-4.0651,-10.8494,-2.0049,-3.562,-8.9401,-1.8861,0.0,0.0,0.0,-1.5146,2.0821,-1.9051,-2.42,35.72,-4.47,35.884663,14.480385,63.2,NaN,4.0,3.790092,221.4,19 / 28,1665759,2021-05-02 13:59:41:961
-4.0651,-10.8494,-2.0049,-3.562,-8.9401,-1.8861,0.0,0.0,0.0,-1.5146,2.0821,-1.9051,-2.42,35.72,-4.47,35.884663,14.480385,63.2,NaN,4.0,3.790092,221.4,19 / 28,1665760,2021-05-02 13:59:41:962
-4.2446,-2.222,0.9613,-8.4419,-4.7192,1.6228,0.0,0.0,0.0,0.7414,-1.6174,0.987,-5.83,36.0,-4.06,35.884655,14.480374,62.91,NaN,4.79,3.790092,224.3,18 / 28,1666176,2021-05-02 13:59:42:378
-4.2446,-2.222,0.9613,-8.4419,-4.7192,1.6228,0.0,0.0,0.0,0.7414,-1.6174,0.987,-5.83,36.0,-4.06,35.884655,14.480374,62.91,NaN,4.79,3.790092,224.3,18 / 28,1666177,2021-05-02 13:59:42:379
